Hour,Week,Testosterone,LH,FSH
4236,25.21,100.12,21.00,11.60
4237,25.22,99.65,20.69,11.41
4238,25.23,100.65,20.36,11.22
4239,25.23,97.26,20.88,11.53
4240,25.24,99.86,20.33,11.20
4241,25.24,99.94,20.18,11.11
4242,25.25,99.63,20.61,11.36
4243,25.26,102.17,20.77,11.46
4244,25.26,99.46,20.24,11.14
4245,25.27,100.97,20.10,11.06
4246,25.27,102.40,20.70,11.42
4247,25.28,99.74,20.15,11.09
4248,25.29,100.68,20.34,11.20
4249,25.29,97.53,20.48,11.29
4250,25.30,101.97,20.70,11.42
4251,25.30,100.03,20.69,11.42
4252,25.31,103.12,20.62,11.37
4253,25.32,104.54,20.40,11.24
4254,25.32,97.90,20.77,11.46
4255,25.33,99.74,21.14,11.68
4256,25.33,99.10,20.40,11.24
4257,25.34,100.08,20.56,11.34
4258,25.35,99.32,20.67,11.40
4259,25.35,97.24,21.13,11.68
4260,25.36,98.04,20.19,11.11
4261,25.36,104.31,20.83,11.50
4262,25.37,101.98,20.31,11.19
4263,25.38,96.84,20.60,11.36
4264,25.38,101.40,20.77,11.46
4265,25.39,96.75,21.01,11.61
4266,25.39,101.04,20.41,11.25
4267,25.40,101.87,20.96,11.58
4268,25.40,102.90,20.62,11.37
4269,25.41,97.90,20.69,11.41
4270,25.42,100.00,20.97,11.58
4271,25.42,102.59,19.93,10.96
4272,25.43,100.24,20.62,11.37
4273,25.43,103.13,20.43,11.26
4274,25.44,101.12,20.52,11.31
4275,25.45,98.52,19.65,10.79
4276,25.45,98.65,20.10,11.06
4277,25.46,101.09,20.82,11.49
4278,25.46,102.21,20.40,11.24
4279,25.47,102.93,20.60,11.36
4280,25.48,106.99,20.45,11.27
4281,25.48,97.96,20.67,11.40
4282,25.49,100.26,20.69,11.41
4283,25.49,96.66,20.47,11.28
4284,25.50,101.57,20.66,11.40
4285,25.51,102.11,20.45,11.27
4286,25.51,100.65,20.20,11.12
4287,25.52,98.41,20.47,11.28
4288,25.52,99.27,19.88,10.93
4289,25.53,98.18,20.66,11.40
4290,25.54,99.54,20.84,11.51
4291,25.54,95.47,20.83,11.50
4292,25.55,99.47,20.18,11.11
4293,25.55,99.13,20.52,11.31
4294,25.56,101.98,20.99,11.60
4295,25.57,99.33,19.94,10.96
4296,25.57,103.70,20.48,11.29
4297,25.58,101.59,20.33,11.20
4298,25.58,98.97,20.55,11.33
4299,25.59,97.09,20.34,11.21
4300,25.60,102.06,20.37,11.22
4301,25.60,99.06,20.53,11.32
4302,25.61,101.66,20.95,11.57
4303,25.61,102.83,20.89,11.53
4304,25.62,98.46,21.27,11.76
4305,25.62,98.59,20.82,11.49
4306,25.63,99.05,20.83,11.50
4307,25.64,100.89,20.79,11.47
4308,25.64,98.83,20.77,11.46
4309,25.65,97.51,20.41,11.25
4310,25.65,99.50,20.40,11.24
4311,25.66,100.88,20.53,11.32
4312,25.67,99.12,20.51,11.31
4313,25.67,96.68,20.92,11.55
4314,25.68,100.76,20.35,11.21
4315,25.68,101.55,20.66,11.40
4316,25.69,96.92,21.03,11.62
4317,25.70,99.24,20.34,11.21
4318,25.70,100.98,20.52,11.31
4319,25.71,98.45,20.74,11.44
4320,25.71,100.16,20.44,11.26
4321,25.72,99.51,20.51,11.31
4322,25.73,98.20,20.22,11.13
4323,25.73,99.35,20.45,11.27
4324,25.74,99.05,20.89,11.53
4325,25.74,99.68,20.55,11.33
4326,25.75,103.25,20.40,11.24
4327,25.76,99.49,20.49,11.30
4328,25.76,99.30,20.34,11.20
4329,25.77,99.55,20.71,11.42
4330,25.77,95.66,20.53,11.32
4331,25.78,99.64,20.83,11.50
4332,25.79,98.57,20.04,11.02
4333,25.79,97.43,20.86,11.52
4334,25.80,98.89,20.23,11.14
4335,25.80,101.97,20.07,11.04
4336,25.81,98.95,20.44,11.26
4337,25.82,101.88,20.20,11.12
4338,25.82,98.35,20.43,11.26
4339,25.83,99.10,20.48,11.29
4340,25.83,99.79,20.89,11.54
4341,25.84,104.84,20.52,11.31
4342,25.85,98.07,20.36,11.22
4343,25.85,100.43,20.58,11.35
4344,25.86,100.45,20.29,11.17
4345,25.86,104.83,20.26,11.16
4346,25.87,100.78,20.43,11.26
4347,25.88,96.72,20.76,11.46
4348,25.88,101.73,20.75,11.45
4349,25.89,100.94,20.41,11.25
4350,25.89,99.73,20.22,11.13
4351,25.90,97.88,20.15,11.09
4352,25.90,99.11,20.40,11.24
4353,25.91,102.22,20.46,11.27
4354,25.92,99.38,20.51,11.31
4355,25.92,103.56,20.15,11.09
4356,25.93,99.69,20.44,11.26
4357,25.93,98.01,20.44,11.27
4358,25.94,102.66,20.64,11.38
4359,25.95,98.69,19.99,10.99
4360,25.95,102.04,20.98,11.59
4361,25.96,97.84,20.73,11.44
4362,25.96,101.42,20.88,11.53
4363,25.97,98.95,20.41,11.25
4364,25.98,101.03,20.36,11.21
4365,25.98,100.59,20.69,11.41
4366,25.99,99.56,20.30,11.18
4367,25.99,99.74,19.93,10.96
4368,26.00,99.33,20.17,11.10
4369,26.01,98.29,20.69,11.41
4370,26.01,101.41,21.13,11.68
4371,26.02,100.27,20.78,11.47
4372,26.02,101.49,20.58,11.35
4373,26.03,99.65,19.90,10.94
4374,26.04,103.06,20.79,11.47
4375,26.04,99.58,20.41,11.25
4376,26.05,102.05,20.91,11.55
4377,26.05,100.34,20.51,11.31
4378,26.06,103.79,20.34,11.20
4379,26.07,104.59,20.54,11.32
4380,26.07,101.30,19.85,10.91
4381,26.08,97.30,20.44,11.26
4382,26.08,95.88,20.85,11.51
4383,26.09,104.47,20.54,11.32
4384,26.10,98.29,20.59,11.35
4385,26.10,97.14,20.04,11.02
4386,26.11,100.00,20.91,11.55
4387,26.11,100.16,20.84,11.50
4388,26.12,102.17,20.71,11.43
4389,26.12,97.84,20.76,11.45
4390,26.13,96.64,20.76,11.45
4391,26.14,103.52,20.08,11.05
4392,26.14,98.10,20.54,11.32
4393,26.15,99.10,20.53,11.32
4394,26.15,102.11,20.35,11.21
4395,26.16,99.43,20.25,11.15
4396,26.17,102.14,20.97,11.58
4397,26.17,99.22,20.38,11.23
4398,26.18,98.25,20.63,11.38
4399,26.18,100.45,20.71,11.42
4400,26.19,101.03,20.42,11.25
4401,26.20,100.91,20.63,11.38
4402,26.20,100.26,20.04,11.02
4403,26.21,102.23,20.39,11.23
4404,26.21,103.36,20.84,11.50
4405,26.22,101.28,20.41,11.25
4406,26.23,99.08,20.63,11.38
4407,26.23,102.54,20.19,11.11
4408,26.24,98.87,20.37,11.22
4409,26.24,97.90,20.25,11.15
4410,26.25,100.70,20.75,11.45
4411,26.26,101.79,20.37,11.22
4412,26.26,98.28,20.42,11.25
4413,26.27,97.36,20.27,11.16
4414,26.27,101.33,20.36,11.21
4415,26.28,97.66,20.01,11.01
4416,26.29,98.94,20.95,11.57
4417,26.29,99.84,20.26,11.15
4418,26.30,101.32,20.25,11.15
4419,26.30,101.29,20.55,11.33
4420,26.31,100.78,20.92,11.55
4421,26.32,99.33,20.96,11.57
4422,26.32,101.82,20.23,11.14
4423,26.33,104.27,20.49,11.29
4424,26.33,99.34,20.13,11.08
4425,26.34,100.39,20.60,11.36
4426,26.35,101.13,19.95,10.97
4427,26.35,104.18,20.83,11.50
4428,26.36,97.92,20.52,11.31
4429,26.36,102.20,20.89,11.53
4430,26.37,98.73,21.05,11.63
4431,26.38,100.67,20.56,11.34
4432,26.38,101.80,20.35,11.21
4433,26.39,103.40,20.38,11.23
4434,26.39,99.39,20.58,11.35
4435,26.40,103.08,20.19,11.12
4436,26.40,100.79,20.90,11.54
4437,26.41,101.25,20.74,11.45
4438,26.42,103.16,20.93,11.56
4439,26.42,96.20,20.90,11.54
4440,26.43,100.82,20.27,11.16
4441,26.43,99.55,21.34,11.81
4442,26.44,100.11,20.49,11.29
4443,26.45,94.32,19.97,10.98
4444,26.45,97.35,20.67,11.40
4445,26.46,102.12,20.15,11.09
4446,26.46,99.30,20.81,11.49
4447,26.47,100.68,20.62,11.37
4448,26.48,99.68,20.57,11.34
4449,26.48,101.16,21.13,11.68
4450,26.49,101.25,20.56,11.34
4451,26.49,99.80,20.63,11.38
4452,26.50,101.06,20.11,11.07
4453,26.51,99.68,20.16,11.10
4454,26.51,97.99,20.64,11.38
4455,26.52,99.78,20.76,11.45
4456,26.52,95.86,20.55,11.33
4457,26.53,101.09,20.92,11.55
4458,26.54,102.28,20.79,11.48
4459,26.54,102.18,20.62,11.37
4460,26.55,97.86,20.54,11.33
4461,26.55,100.15,20.83,11.50
4462,26.56,103.29,20.42,11.25
4463,26.57,96.26,20.40,11.24
4464,26.57,99.86,20.14,11.09
4465,26.58,98.88,20.59,11.36
4466,26.58,100.33,20.77,11.46
4467,26.59,98.96,21.03,11.62
4468,26.60,99.15,20.50,11.30
4469,26.60,100.20,20.51,11.30
4470,26.61,102.99,20.44,11.26
4471,26.61,102.60,20.82,11.49
4472,26.62,105.17,19.94,10.97
4473,26.62,102.13,20.25,11.15
4474,26.63,102.19,20.44,11.26
4475,26.64,101.92,20.23,11.14
4476,26.64,101.82,20.59,11.35
4477,26.65,99.42,20.21,11.13
4478,26.65,99.33,20.63,11.38
4479,26.66,100.19,21.16,11.69
4480,26.67,100.07,20.27,11.16
4481,26.67,102.79,21.03,11.62
4482,26.68,99.02,20.68,11.41
4483,26.68,101.10,20.16,11.10
4484,26.69,103.56,20.98,11.59
4485,26.70,98.97,20.56,11.34
4486,26.70,100.15,20.36,11.22
4487,26.71,101.58,20.52,11.31
4488,26.71,99.57,20.73,11.44
4489,26.72,100.07,20.30,11.18
4490,26.73,98.16,20.79,11.47
4491,26.73,99.69,20.57,11.34
4492,26.74,102.59,20.82,11.49
4493,26.74,100.34,20.79,11.48
4494,26.75,99.33,20.24,11.14
4495,26.76,99.97,20.85,11.51
4496,26.76,98.92,20.30,11.18
4497,26.77,101.37,20.57,11.34
4498,26.77,100.19,20.48,11.29
4499,26.78,102.18,20.25,11.15
4500,26.79,96.90,20.71,11.42
4501,26.79,102.41,20.85,11.51
4502,26.80,98.21,20.49,11.30
4503,26.80,97.16,20.82,11.49
4504,26.81,99.61,20.65,11.39
4505,26.82,97.99,20.48,11.29
4506,26.82,99.53,20.10,11.06
4507,26.83,99.90,20.10,11.06
4508,26.83,102.63,20.57,11.34
4509,26.84,100.12,20.87,11.52
4510,26.85,99.06,20.11,11.07
4511,26.85,100.54,20.54,11.33
4512,26.86,98.57,20.42,11.25
4513,26.86,98.42,20.48,11.29
4514,26.87,99.53,19.63,10.78
4515,26.88,101.75,20.48,11.29
4516,26.88,101.65,20.02,11.01
4517,26.89,99.39,20.64,11.38
4518,26.89,98.15,20.77,11.46
4519,26.90,97.69,20.66,11.40
4520,26.90,99.35,20.42,11.25
4521,26.91,99.72,20.53,11.32
4522,26.92,100.07,20.19,11.11
4523,26.92,97.68,20.76,11.46
4524,26.93,99.58,20.41,11.25
4525,26.93,99.63,20.46,11.27
4526,26.94,100.93,20.72,11.43
4527,26.95,96.57,20.27,11.16
4528,26.95,103.18,20.20,11.12
4529,26.96,101.55,21.14,11.68
4530,26.96,102.53,20.38,11.23
4531,26.97,99.40,19.84,10.91
4532,26.98,99.05,20.92,11.55
4533,26.98,101.26,20.15,11.09
4534,26.99,98.68,20.29,11.17
4535,26.99,96.18,20.82,11.49
4536,27.00,97.78,20.04,11.03
4537,27.01,101.25,20.33,11.20
4538,27.01,104.17,20.45,11.27
4539,27.02,101.84,20.81,11.48
4540,27.02,100.53,20.54,11.32
4541,27.03,95.97,20.55,11.33
4542,27.04,101.91,20.57,11.34
4543,27.04,99.43,20.13,11.08
4544,27.05,102.73,20.32,11.19
4545,27.05,100.06,20.83,11.50
4546,27.06,98.91,20.32,11.19
4547,27.07,100.25,20.75,11.45
4548,27.07,95.69,20.74,11.44
4549,27.08,99.61,20.87,11.52
4550,27.08,102.34,21.17,11.70
4551,27.09,100.25,20.30,11.18
4552,27.10,100.57,20.81,11.48
4553,27.10,96.94,20.46,11.27
4554,27.11,102.75,20.23,11.14
4555,27.11,102.24,20.32,11.19
4556,27.12,101.42,20.31,11.19
4557,27.12,101.71,20.69,11.41
4558,27.13,101.71,20.49,11.29
4559,27.14,97.20,19.99,10.99
4560,27.14,100.24,20.06,11.03
4561,27.15,100.20,19.85,10.91
4562,27.15,98.97,20.13,11.08
4563,27.16,98.33,20.77,11.46
4564,27.17,103.11,20.25,11.15
4565,27.17,99.22,20.23,11.14
4566,27.18,100.89,20.83,11.50
4567,27.18,101.37,20.55,11.33
4568,27.19,99.47,20.44,11.27
4569,27.20,100.85,20.82,11.49
4570,27.20,96.91,20.32,11.19
4571,27.21,99.27,20.41,11.25
4572,27.21,102.27,20.36,11.22
4573,27.22,99.40,20.81,11.48
4574,27.23,100.89,20.82,11.49
4575,27.23,97.92,20.42,11.25
4576,27.24,99.15,20.62,11.37
4577,27.24,98.34,19.87,10.92
4578,27.25,101.64,20.62,11.37
4579,27.26,99.11,20.65,11.39
4580,27.26,99.44,20.41,11.25
4581,27.27,98.45,20.42,11.25
4582,27.27,99.05,20.21,11.13
4583,27.28,96.74,20.76,11.45
4584,27.29,103.00,20.26,11.16
4585,27.29,98.39,20.41,11.24
4586,27.30,98.30,20.25,11.15
4587,27.30,100.32,20.62,11.37
4588,27.31,102.78,20.55,11.33
4589,27.32,103.05,20.70,11.42
4590,27.32,98.23,20.59,11.35
4591,27.33,99.92,20.60,11.36
4592,27.33,97.53,20.04,11.02
4593,27.34,100.69,20.79,11.47
4594,27.35,96.33,20.40,11.24
4595,27.35,102.18,20.44,11.26
4596,27.36,100.12,20.53,11.32
4597,27.36,102.61,20.44,11.26
4598,27.37,103.66,20.60,11.36
4599,27.38,100.40,20.90,11.54
4600,27.38,98.98,19.97,10.98
4601,27.39,99.21,20.53,11.32
4602,27.39,100.50,20.08,11.05
4603,27.40,97.95,20.87,11.52
4604,27.40,102.68,20.40,11.24
4605,27.41,101.62,20.63,11.38
4606,27.42,102.84,20.15,11.09
4607,27.42,102.65,20.13,11.08
4608,27.43,98.44,20.43,11.26
4609,27.43,105.62,20.42,11.25
4610,27.44,99.94,20.09,11.05
4611,27.45,96.45,20.51,11.31
4612,27.45,101.11,20.84,11.51
4613,27.46,97.64,20.63,11.38
4614,27.46,102.08,20.69,11.42
4615,27.47,100.77,20.83,11.50
4616,27.48,100.47,20.28,11.17
4617,27.48,104.17,20.67,11.40
4618,27.49,100.43,20.04,11.02
4619,27.49,100.89,20.88,11.53
4620,27.50,97.42,19.95,10.97
4621,27.51,97.75,21.00,11.60
4622,27.51,100.90,20.94,11.56
4623,27.52,101.70,20.64,11.39
4624,27.52,100.35,20.34,11.20
4625,27.53,102.82,20.43,11.26
4626,27.54,101.96,19.96,10.97
4627,27.54,100.79,20.46,11.28
4628,27.55,100.28,20.99,11.59
4629,27.55,102.19,20.50,11.30
4630,27.56,99.45,20.56,11.33
4631,27.57,99.32,20.51,11.30
4632,27.57,97.63,20.37,11.22
4633,27.58,100.63,20.61,11.36
4634,27.58,101.81,20.98,11.59
4635,27.59,103.52,20.62,11.37
4636,27.60,100.00,20.71,11.43
4637,27.60,100.04,21.01,11.61
4638,27.61,99.60,20.47,11.28
4639,27.61,102.16,20.42,11.25
4640,27.62,96.30,20.64,11.39
4641,27.62,98.32,20.90,11.54
4642,27.63,99.61,20.66,11.40
4643,27.64,98.19,20.62,11.37
4644,27.64,100.59,20.40,11.24
4645,27.65,98.09,19.99,10.99
4646,27.65,100.85,20.28,11.17
4647,27.66,104.39,20.47,11.28
4648,27.67,98.44,19.97,10.98
4649,27.67,103.54,20.35,11.21
4650,27.68,101.21,20.24,11.15
4651,27.68,97.73,20.58,11.35
4652,27.69,103.20,20.87,11.52
4653,27.70,100.43,20.50,11.30
4654,27.70,99.10,20.39,11.23
4655,27.71,100.14,20.40,11.24
4656,27.71,101.55,20.92,11.55
4657,27.72,98.65,20.56,11.34
4658,27.73,101.93,20.66,11.40
4659,27.73,100.44,20.34,11.20
4660,27.74,102.16,20.03,11.02
4661,27.74,101.96,20.02,11.01
4662,27.75,98.25,20.56,11.33
4663,27.76,102.31,20.95,11.57
4664,27.76,98.65,20.75,11.45
4665,27.77,100.46,20.39,11.23
4666,27.77,99.88,20.09,11.06
4667,27.78,98.35,20.65,11.39
4668,27.79,101.37,20.91,11.55
4669,27.79,102.32,21.02,11.61
4670,27.80,99.95,20.20,11.12
4671,27.80,102.12,20.38,11.23
4672,27.81,101.01,20.40,11.24
4673,27.82,99.84,20.60,11.36
4674,27.82,97.36,21.09,11.66
4675,27.83,97.33,20.53,11.32
4676,27.83,100.47,20.03,11.02
4677,27.84,102.49,20.56,11.34
4678,27.85,97.43,20.02,11.01
4679,27.85,100.29,20.28,11.17
4680,27.86,99.44,20.20,11.12
4681,27.86,99.90,20.02,11.01
4682,27.87,94.18,20.29,11.17
4683,27.88,99.85,20.50,11.30
4684,27.88,96.79,20.48,11.29
4685,27.89,100.93,21.04,11.62
4686,27.89,101.82,20.88,11.53
4687,27.90,101.08,20.48,11.29
4688,27.90,99.48,20.53,11.32
4689,27.91,100.19,21.00,11.60
4690,27.92,97.91,20.63,11.38
4691,27.92,101.75,20.55,11.33
4692,27.93,99.41,19.82,10.89
4693,27.93,99.72,20.55,11.33
4694,27.94,101.48,20.62,11.37
4695,27.95,98.47,20.11,11.07
4696,27.95,97.97,20.46,11.27
4697,27.96,104.27,20.33,11.20
4698,27.96,99.17,20.85,11.51
4699,27.97,95.63,19.83,10.90
4700,27.98,102.81,20.85,11.51
4701,27.98,97.69,20.47,11.28
4702,27.99,98.60,20.30,11.18
4703,27.99,102.11,20.76,11.45
4704,28.00,96.95,20.54,11.32
4705,28.01,98.83,20.33,11.20
4706,28.01,99.69,20.32,11.19
4707,28.02,102.05,20.31,11.18
4708,28.02,100.26,20.37,11.22
4709,28.03,100.36,20.82,11.49
4710,28.04,100.45,20.79,11.47
4711,28.04,97.55,20.52,11.31
4712,28.05,98.77,20.71,11.43
4713,28.05,102.17,20.00,11.00
4714,28.06,98.77,20.36,11.21
4715,28.07,101.65,20.27,11.16
4716,28.07,101.59,20.55,11.33
4717,28.08,102.49,20.84,11.51
4718,28.08,104.46,20.21,11.12
4719,28.09,98.70,19.59,10.76
4720,28.10,102.05,20.40,11.24
4721,28.10,99.71,20.10,11.06
4722,28.11,98.17,20.52,11.31
4723,28.11,98.81,20.22,11.13
4724,28.12,98.74,20.65,11.39
4725,28.12,101.26,20.73,11.44
4726,28.13,99.90,20.51,11.30
4727,28.14,96.59,20.33,11.20
4728,28.14,97.04,19.85,10.91
4729,28.15,95.64,20.64,11.38
4730,28.15,97.50,20.79,11.47
4731,28.16,101.77,20.68,11.41
4732,28.17,98.36,21.08,11.65
4733,28.17,98.22,20.32,11.19
4734,28.18,102.17,19.97,10.98
4735,28.18,100.33,20.32,11.19
4736,28.19,99.62,20.63,11.38
4737,28.20,102.13,20.86,11.52
4738,28.20,98.78,20.37,11.22
4739,28.21,99.41,20.89,11.53
4740,28.21,99.09,20.67,11.40
4741,28.22,102.04,20.78,11.47
4742,28.23,102.13,20.24,11.14
4743,28.23,99.50,20.23,11.14
4744,28.24,100.78,20.69,11.41
4745,28.24,95.80,20.67,11.40
4746,28.25,100.80,20.05,11.03
4747,28.26,100.98,20.14,11.09
4748,28.26,99.41,20.44,11.26
4749,28.27,99.46,20.34,11.20
4750,28.27,98.06,20.88,11.53
4751,28.28,101.71,20.41,11.25
4752,28.29,98.40,20.73,11.44
4753,28.29,99.37,20.73,11.44
4754,28.30,98.36,20.73,11.44
4755,28.30,100.82,20.40,11.24
4756,28.31,100.35,20.53,11.32
4757,28.32,101.34,20.63,11.38
4758,28.32,100.57,20.90,11.54
4759,28.33,100.65,20.57,11.34
4760,28.33,96.93,20.66,11.40
4761,28.34,101.90,20.78,11.47
4762,28.35,99.36,20.70,11.42
4763,28.35,99.59,20.33,11.20
4764,28.36,100.19,20.77,11.46
4765,28.36,99.60,20.18,11.11
4766,28.37,100.67,20.08,11.05
4767,28.38,102.67,20.62,11.37
4768,28.38,96.47,21.07,11.64
4769,28.39,100.20,20.56,11.34
4770,28.39,97.19,20.56,11.33
4771,28.40,102.49,20.34,11.20
4772,28.40,99.31,20.71,11.43
4773,28.41,100.89,20.54,11.33
4774,28.42,97.69,20.09,11.06
4775,28.42,97.55,20.81,11.48
4776,28.43,99.56,21.02,11.61
4777,28.43,99.47,20.43,11.26
4778,28.44,97.25,20.51,11.31
4779,28.45,100.06,20.67,11.40
4780,28.45,102.29,20.77,11.46
4781,28.46,100.87,20.52,11.31
4782,28.46,101.29,20.45,11.27
4783,28.47,102.23,21.12,11.67
4784,28.48,98.55,20.80,11.48
4785,28.48,101.12,20.36,11.22
4786,28.49,96.92,20.74,11.45
4787,28.49,102.53,20.56,11.33
4788,28.50,96.32,20.45,11.27
4789,28.51,103.32,20.33,11.20
4790,28.51,102.93,19.98,10.99
4791,28.52,100.95,20.06,11.04
4792,28.52,98.94,20.83,11.50
4793,28.53,99.53,20.80,11.48
4794,28.54,96.37,20.41,11.25
4795,28.54,99.75,20.51,11.31
4796,28.55,103.25,20.53,11.32
4797,28.55,100.02,20.55,11.33
4798,28.56,100.38,20.65,11.39
4799,28.57,100.05,20.50,11.30
4800,28.57,99.15,19.82,10.89
4801,28.58,100.72,20.38,11.23
4802,28.58,103.22,20.39,11.23
4803,28.59,100.80,20.54,11.32
4804,28.60,101.41,20.51,11.31
4805,28.60,103.41,20.53,11.32
4806,28.61,99.80,20.63,11.38
4807,28.61,99.47,20.71,11.43
4808,28.62,100.95,20.36,11.22
4809,28.62,102.64,20.27,11.16
4810,28.63,101.07,20.33,11.20
4811,28.64,100.77,20.92,11.55
4812,28.64,99.32,20.19,11.12
4813,28.65,96.59,20.91,11.55
4814,28.65,98.52,20.47,11.28
4815,28.66,99.80,20.45,11.27
4816,28.67,96.44,20.43,11.26
4817,28.67,99.01,20.33,11.20
4818,28.68,98.29,20.80,11.48
4819,28.68,100.52,20.63,11.38
4820,28.69,102.48,20.43,11.26
4821,28.70,100.01,20.30,11.18
4822,28.70,99.27,20.67,11.40
4823,28.71,99.35,20.97,11.58
4824,28.71,102.77,21.01,11.61
4825,28.72,100.41,20.40,11.24
4826,28.73,101.07,20.47,11.28
4827,28.73,98.94,20.35,11.21
4828,28.74,96.86,21.34,11.80
4829,28.74,96.82,20.44,11.27
4830,28.75,100.38,20.06,11.03
4831,28.76,102.99,20.68,11.41
4832,28.76,101.69,20.31,11.19
4833,28.77,99.24,20.81,11.49
4834,28.77,97.28,20.05,11.03
4835,28.78,101.02,21.00,11.60
4836,28.79,102.75,20.73,11.44
4837,28.79,103.46,20.38,11.23
4838,28.80,97.98,20.65,11.39
4839,28.80,99.19,20.03,11.02
4840,28.81,99.36,20.56,11.34
4841,28.82,100.69,20.03,11.02
4842,28.82,103.96,20.42,11.25
4843,28.83,100.23,20.02,11.01
4844,28.83,96.87,20.83,11.50
4845,28.84,100.40,20.23,11.14
4846,28.85,96.78,20.98,11.59
4847,28.85,98.52,20.50,11.30
4848,28.86,98.01,20.86,11.51
4849,28.86,96.82,20.31,11.19
4850,28.87,98.61,20.87,11.52
4851,28.88,99.99,20.62,11.37
4852,28.88,99.86,20.83,11.50
4853,28.89,103.58,20.24,11.14
4854,28.89,102.56,20.34,11.20
4855,28.90,99.89,20.45,11.27
4856,28.90,100.18,20.31,11.19
4857,28.91,103.30,19.80,10.88
4858,28.92,100.89,20.31,11.19
4859,28.92,100.32,20.66,11.40
4860,28.93,95.48,20.42,11.25
4861,28.93,100.32,20.19,11.11
4862,28.94,100.82,20.28,11.17
4863,28.95,97.41,20.80,11.48
4864,28.95,99.72,21.15,11.69
4865,28.96,98.85,20.38,11.23
4866,28.96,102.33,20.31,11.18
4867,28.97,95.55,20.62,11.37
4868,28.98,102.31,20.33,11.20
4869,28.98,99.78,20.36,11.22
4870,28.99,98.64,20.23,11.14
4871,28.99,101.71,20.15,11.09
4872,29.00,100.26,20.70,11.42
4873,29.01,98.84,20.81,11.48
4874,29.01,98.82,19.82,10.89
4875,29.02,98.71,20.25,11.15
4876,29.02,99.12,20.85,11.51
4877,29.03,102.13,20.16,11.10
4878,29.04,101.93,19.75,10.85
4879,29.04,100.12,20.91,11.55
4880,29.05,101.43,20.40,11.24
4881,29.05,96.64,20.43,11.26
4882,29.06,99.05,20.56,11.34
4883,29.07,98.44,20.59,11.35
4884,29.07,100.31,20.41,11.25
4885,29.08,102.29,20.43,11.26
4886,29.08,98.05,20.26,11.16
4887,29.09,93.96,20.25,11.15
4888,29.10,99.30,19.81,10.89
4889,29.10,97.34,20.46,11.28
4890,29.11,100.14,20.36,11.22
4891,29.11,98.16,20.55,11.33
4892,29.12,100.99,19.83,10.90
4893,29.12,101.53,20.96,11.58
4894,29.13,100.04,20.54,11.32
4895,29.14,98.90,20.79,11.47
4896,29.14,95.67,20.29,11.18
4897,29.15,100.90,20.20,11.12
4898,29.15,101.94,20.56,11.34
4899,29.16,101.19,19.97,10.98
4900,29.17,103.89,20.32,11.19
4901,29.17,98.77,20.40,11.24
4902,29.18,96.45,20.33,11.20
4903,29.18,98.83,20.57,11.34
4904,29.19,100.87,20.63,11.38
4905,29.20,102.42,20.43,11.26
4906,29.20,99.10,20.63,11.38
4907,29.21,102.59,20.54,11.32
4908,29.21,101.12,20.80,11.48
4909,29.22,101.86,20.76,11.46
4910,29.23,98.28,20.57,11.34
4911,29.23,98.19,20.64,11.39
4912,29.24,101.25,20.88,11.53
4913,29.24,101.13,20.44,11.26
4914,29.25,97.01,21.17,11.70
4915,29.26,97.62,20.59,11.35
4916,29.26,99.60,20.39,11.23
4917,29.27,98.90,20.63,11.38
4918,29.27,102.56,20.90,11.54
4919,29.28,99.42,20.47,11.28
4920,29.29,101.56,19.95,10.97
4921,29.29,101.54,21.27,11.76
4922,29.30,101.54,20.82,11.49
4923,29.30,99.36,20.17,11.10
4924,29.31,100.18,20.50,11.30
4925,29.32,100.85,20.50,11.30
4926,29.32,102.69,20.61,11.37
4927,29.33,100.47,20.94,11.56
4928,29.33,101.06,20.20,11.12
4929,29.34,101.87,20.51,11.30
4930,29.35,101.35,20.55,11.33
4931,29.35,98.87,20.09,11.06
4932,29.36,101.78,21.16,11.69
4933,29.36,97.86,20.76,11.46
4934,29.37,97.23,20.35,11.21
4935,29.38,100.78,20.14,11.08
4936,29.38,103.80,20.82,11.49
4937,29.39,100.43,20.66,11.39
4938,29.39,100.38,20.45,11.27
4939,29.40,98.93,20.99,11.60
4940,29.40,101.39,20.15,11.09
4941,29.41,100.28,20.22,11.13
4942,29.42,97.28,20.64,11.38
4943,29.42,102.05,19.80,10.88
4944,29.43,103.44,21.11,11.66
4945,29.43,99.57,20.95,11.57
4946,29.44,100.09,20.65,11.39
4947,29.45,101.11,20.27,11.16
4948,29.45,101.80,21.19,11.72
4949,29.46,100.13,20.72,11.43
4950,29.46,99.67,21.14,11.68
4951,29.47,104.14,20.27,11.16
4952,29.48,102.02,20.58,11.35
4953,29.48,99.06,20.48,11.29
4954,29.49,101.62,20.45,11.27
4955,29.49,100.38,20.17,11.10
4956,29.50,99.69,19.99,10.99
4957,29.51,98.85,20.62,11.37
4958,29.51,96.55,20.56,11.34
4959,29.52,97.06,20.35,11.21
4960,29.52,102.21,20.25,11.15
4961,29.53,101.98,20.19,11.12
4962,29.54,99.43,20.60,11.36
4963,29.54,100.07,20.51,11.31
4964,29.55,100.17,20.50,11.30
4965,29.55,100.36,20.66,11.39
4966,29.56,100.98,20.61,11.36
4967,29.57,100.02,20.32,11.19
4968,29.57,95.45,20.38,11.23
4969,29.58,99.17,20.72,11.43
4970,29.58,99.26,20.56,11.33
